match	certainty	uuid	hit_sur	hit_giv	auth_sur	auth_giv	source	fuzzy	sur_equal	sur_len_diff	sur_nrm_equal	sur_dec_equal	sur_sim	giv_equal	giv_len_diff	giv_nrm_equal	giv_dec_equal	giv_sim	init_sub
1.0	0	0	2	0	0.3333333333333333	1	0	0	0	0	0	0.8	1	0.3333333333333333	b'author-d948a79b0eeb252c36e6'	b'Huang'	b'Yuyao'	b'Hwang'	b'Youngha'
1.0	0	0	-3	0	0.6153846153846154	1	0	1	1	0	1	1.0	1	0.6153846153846154	b'author-984e1dda0346e1d5db6c'	b'Guo'	b'Jian-Xin'	b'Guo'	b'Jiaqi'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-83555d23e729185d2408'	b'Eicher-Miller'	b'Heather A.'	b'Eicher-Miller'	b'Heather A.'
0.8	0	0	2	0	0.8	1	5	1	1	0	1	1.0	1	0.8	b'author-3fc6aa73323a7cb651f0'	b'Gelfand'	b'Saul B.'	b'Gelfand'	b'Saul B.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c8e29c58a0600892b557'	b'Hwang'	b'Youngha'	b'Hwang'	b'Youngha'
0.8	0	0	2	0	0.8571428571428571	1	5	1	1	0	1	1.0	1	0.8571428571428571	b'author-365ce3e9cd070a6ad26b'	b'Delp'	b'Edward J.'	b'Delp'	b'Edward J.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-ed3f8d987b0712db96aa'	b'Guo'	b'Jiaqi'	b'Guo'	b'Jiaqi'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-83555d23e729185d2408'	b'Eicher-Miller'	b'Heather A.'	b'Eicher-Miller'	b'Heather A.'
1.0	0	0	-2	0	0.8	1	1	1	1	0	1	1.0	1	0.8	b'author-3fc6aa73323a7cb651f0'	b'Gelfand'	b'Saul B.'	b'Gelfand'	b'Saul'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c8e29c58a0600892b557'	b'Hwang'	b'Youngha'	b'Hwang'	b'Youngha'
1.0	0	0	-2	0	0.8571428571428571	1	1	1	1	0	1	1.0	1	0.8571428571428571	b'author-365ce3e9cd070a6ad26b'	b'Delp'	b'Edward J.'	b'Delp'	b'Edward'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-7121e9e46bde1509d285'	b'Bhadra'	b'Anindya'	b'Bhadra'	b'Anindya'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-ed3f8d987b0712db96aa'	b'Guo'	b'Jiaqi'	b'Guo'	b'Jiaqi'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-83555d23e729185d2408'	b'Eicher-Miller'	b'Heather A.'	b'Eicher-Miller'	b'Heather A.'
1.0	0	0	-2	0	0.8	1	4	1	1	0	1	1.0	1	0.8	b'author-3fc6aa73323a7cb651f0'	b'Gelfand'	b'Saul B.'	b'Gelfand'	b'Saul'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c8e29c58a0600892b557'	b'Hwang'	b'Youngha'	b'Hwang'	b'Youngha'
1.0	0	0	-2	0	0.8571428571428571	1	4	1	1	0	1	1.0	1	0.8571428571428571	b'author-365ce3e9cd070a6ad26b'	b'Delp'	b'Edward J.'	b'Delp'	b'Edward'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-7121e9e46bde1509d285'	b'Bhadra'	b'Anindya'	b'Bhadra'	b'Anindya'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-ed3f8d987b0712db96aa'	b'Guo'	b'Jiaqi'	b'Guo'	b'Jiaqi'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-3ab5a3d5345547f1e02a'	b'Mackner'	b'Laura M.'	b'Mackner'	b'Laura M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6d5b354a5bde858b8d87'	b'Hatzakis'	b'Emmanuel'	b'Hatzakis'	b'Emmanuel'
1.0	0	0	-6	0	0.7	1	1	1	1	0	1	1.0	1	0.7	b'author-27019edf9399fa16951d'	b'Allen'	b'Jacob Matthew'	b'Allen'	b'Jacob M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d64d40ab7845640a5449'	b'Davies'	b'Ronald H.'	b'Davies'	b'Ronald H.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-cf47f214d355ebea2ea6'	b'Bailey'	b'Michael T.'	b'Bailey'	b'Michael T.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-3ab5a3d5345547f1e02a'	b'Mackner'	b'Laura M.'	b'Mackner'	b'Laura M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-6d5b354a5bde858b8d87'	b'Hatzakis'	b'Emmanuel'	b'Hatzakis'	b'Emmanuel'
1.0	0	0	-6	0	0.7	1	4	1	1	0	1	1.0	1	0.7	b'author-27019edf9399fa16951d'	b'Allen'	b'Jacob Matthew'	b'Allen'	b'Jacob M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d64d40ab7845640a5449'	b'Davies'	b'Ronald H.'	b'Davies'	b'Ronald H.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-3e90ff7da151c99af8f8'	b'Kim'	b'Sandra C.'	b'Kim'	b'Sandra C.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-b8caeb52ab6fda770edc'	b'Maltz'	b'Ross M.'	b'Maltz'	b'Ross M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-cf47f214d355ebea2ea6'	b'Bailey'	b'Michael T.'	b'Bailey'	b'Michael T.'
1.0	0	0	-2	0	0.16666666666666666	1	0	0	0	-2	0	0.8571428571428571	1	0.16666666666666666	b'author-56004d3b25608cb3b874'	b'Foerster'	b'Susan B.'	b'Foster'	b'Scott'
1.0	1	1	0	1	1.0	1	3	1	1	0	1	1.0	1	1.0	b'author-20ca046376fffe2dd2aa'	b'Wall'	b'Tony'	b'Wall'	b'Tony'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-57dbe7af8ad788aa51f7'	b'Fernandez'	b'Rosa Maria'	b'Fernandez'	b'Rosa Maria'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-57dbe7af8ad788aa51f7'	b'Fernandez'	b'Rosa Maria'	b'Fernandez'	b'Rosa Maria'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-90a17c01eb20159ab85d'	b'Zapata-Moya'	b'\xc3\x81ngel Ram\xc3\xb3n'	b'Zapata-Moya'	b'\xc3\x81ngel Ram\xc3\xb3n'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-0f6f0dcfb39096f3e022'	b'Mateos-Mora'	b'Cristina'	b'Mateos-Mora'	b'Cristina'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f3aafdc540589e99f3b9'	b'Navarro-Y\xc3\xa1\xc3\xb1ez'	b'Clemente J.'	b'Navarro-Y\xc3\xa1\xc3\xb1ez'	b'Clemente J.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-90a17c01eb20159ab85d'	b'Zapata-Moya'	b'\xc3\x81ngel Ram\xc3\xb3n'	b'Zapata-Moya'	b'\xc3\x81ngel Ram\xc3\xb3n'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-0f6f0dcfb39096f3e022'	b'Mateos-Mora'	b'Cristina'	b'Mateos-Mora'	b'Cristina'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f3aafdc540589e99f3b9'	b'Navarro-Y\xc3\xa1\xc3\xb1ez'	b'Clemente J.'	b'Navarro-Y\xc3\xa1\xc3\xb1ez'	b'Clemente J.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-ab8aa61e37e9671d08bc'	b'Muth'	b'Mary K.'	b'Muth'	b'Mary K.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-df7e52d6a8fbb3a99306'	b'Okrent'	b'Abigail M.'	b'Okrent'	b'Abigail M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-81a39ea92f7d1f3566f6'	b'Zhen'	b'Chen'	b'Zhen'	b'Chen'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f0897238e765caf68258'	b'Karns'	b'Shawn A.'	b'Karns'	b'Shawn A.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-ab8aa61e37e9671d08bc'	b'Muth'	b'Mary K.'	b'Muth'	b'Mary K.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-df7e52d6a8fbb3a99306'	b'Okrent'	b'Abigail M.'	b'Okrent'	b'Abigail M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-81a39ea92f7d1f3566f6'	b'Zhen'	b'Chen'	b'Zhen'	b'Chen'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f0897238e765caf68258'	b'Karns'	b'Shawn A.'	b'Karns'	b'Shawn A.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-4baefdfa6de163884a91'	b'Gardu\xc3\xb1o-Diaz'	b'Sara D.'	b'Gardu\xc3\xb1o-Diaz'	b'Sara D.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-36f2ac6430ffe804261d'	b'Khokhar'	b'Santosh'	b'Khokhar'	b'Santosh'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-4baefdfa6de163884a91'	b'Gardu\xc3\xb1o-Diaz'	b'Sara D.'	b'Gardu\xc3\xb1o-Diaz'	b'Sara D.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-36f2ac6430ffe804261d'	b'Khokhar'	b'Santosh'	b'Khokhar'	b'Santosh'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-4baefdfa6de163884a91'	b'Gardu\xc3\xb1o-Diaz'	b'Sara D.'	b'Gardu\xc3\xb1o-Diaz'	b'Sara D.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-36f2ac6430ffe804261d'	b'Khokhar'	b'Santosh'	b'Khokhar'	b'Santosh'
0.8	0	0	-3	0	0.2222222222222222	1	0	0	0	0	0	0.8	1	0.2222222222222222	b'author-68e110409e6414caa308'	b'Busch'	b'Ramona'	b'Busha'	b'R. D.'
0.8	0	0	2	0	0.2857142857142857	1	0	1	1	0	1	1.0	1	0.2857142857142857	b'author-246be91b53c24deee1b0'	b'Williams'	b'Steven'	b'Williams'	b'Samantha'
0.8	0	0	-6	0	0.25	1	0	0	0	2	0	0.875	1	0.25	b'author-5cde30128c2ba561d135'	b'Roberts'	b'Jeremy Dale'	b'Robertson'	b'Julia'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-7f1f6ac0f9a7124dcca5'	b'LaRose'	b'Jessica Gokee'	b'LaRose'	b'Jessica Gokee'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-09bad4dd79cd5f1c5607'	b'Neiberg'	b'Rebecca H.'	b'Neiberg'	b'Rebecca H.'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-1531b86913b10e899464'	b'Evans'	b'E. Whitney'	b'Evans'	b'E. Whitney'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c0d5050edf150ebc4733'	b'Tate'	b'Deborah F.'	b'Tate'	b'Deborah F.'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d57af00fe02ee987cd25'	b'Espeland'	b'Mark A.'	b'Espeland'	b'Mark A.'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6f5b533acec8bdfab132'	b'Gorin'	b'Amy A.'	b'Gorin'	b'Amy A.'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c1e176304abff6ae1382'	b'Perdue'	b'Letitia'	b'Perdue'	b'Letitia'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-e435cd2f1c32bff81f3f'	b'Hatley'	b'Karen'	b'Hatley'	b'Karen'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-f75ffe3118baa2051d8a'	b'Lewis'	b'Cora E.'	b'Lewis'	b'Cora E.'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-4509768d0a60b6cc1a05'	b'Robichaud'	b'Erica'	b'Robichaud'	b'Erica'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-5a37c77ef5015b5ba2d5'	b'Wing'	b'Rena R.'	b'Wing'	b'Rena R.'
0.8	0	0	-4	0	0.8181818181818182	1	5	1	1	0	1	1.0	1	0.8181818181818182	b'author-7f1f6ac0f9a7124dcca5'	b'LaRose'	b'Jessica Gokee'	b'LaRose'	b'Jessica G'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-09bad4dd79cd5f1c5607'	b'Neiberg'	b'Rebecca H.'	b'Neiberg'	b'Rebecca H.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-1531b86913b10e899464'	b'Evans'	b'E. Whitney'	b'Evans'	b'E. Whitney'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c0d5050edf150ebc4733'	b'Tate'	b'Deborah F.'	b'Tate'	b'Deborah F.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d57af00fe02ee987cd25'	b'Espeland'	b'Mark A.'	b'Espeland'	b'Mark A.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6f5b533acec8bdfab132'	b'Gorin'	b'Amy A.'	b'Gorin'	b'Amy A'
0.8	0	0	2	0	0.875	1	5	1	1	0	1	1.0	1	0.875	b'author-c1e176304abff6ae1382'	b'Perdue'	b'Letitia H.'	b'Perdue'	b'Letitia H.'
0.8	0	0	2	0	0.8333333333333334	1	5	1	1	0	1	1.0	1	0.8333333333333334	b'author-e435cd2f1c32bff81f3f'	b'Hatley'	b'Karen E.'	b'Hatley'	b'Karen E.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f75ffe3118baa2051d8a'	b'Lewis'	b'Cora E.'	b'Lewis'	b'Cora E.'
0.8	0	0	9	0	0.5263157894736842	1	5	1	1	0	1	1.0	1	0.5263157894736842	b'author-4509768d0a60b6cc1a05'	b'Robichaud'	b'Erica Ferguson'	b'Robichaud'	b'Erica Ferguson'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-5a37c77ef5015b5ba2d5'	b'Wing'	b'Rena R.'	b'Wing'	b'Rena R'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-5a37c77ef5015b5ba2d5'	b'Wing'	b'Rena R.'	b'Wing'	b'Rena R'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c0d5050edf150ebc4733'	b'Tate'	b'Deborah F.'	b'Tate'	b'Deborah F.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-e435cd2f1c32bff81f3f'	b'Hatley'	b'Karen E.'	b'Hatley'	b'Karen E.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f75ffe3118baa2051d8a'	b'Lewis'	b'Cora E.'	b'Lewis'	b'Cora E.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6f5b533acec8bdfab132'	b'Gorin'	b'Amy A.'	b'Gorin'	b'Amy A'
0.8	0	0	-4	0	0.8181818181818182	1	5	1	1	0	1	1.0	1	1.0	b'author-7f1f6ac0f9a7124dcca5'	b'LaRose'	b'Jessica Gokee'	b'LaRose'	b'Jessica G'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d57af00fe02ee987cd25'	b'Espeland'	b'Mark A.'	b'Espeland'	b'Mark A.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c1e176304abff6ae1382'	b'Perdue'	b'Letitia H.'	b'Perdue'	b'Letitia H.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-09bad4dd79cd5f1c5607'	b'Neiberg'	b'Rebecca H.'	b'Neiberg'	b'Rebecca H.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-7f1f6ac0f9a7124dcca5'	b'LaRose'	b'Jessica Gokee'	b'LaRose'	b'Jessica Gokee'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-09bad4dd79cd5f1c5607'	b'Neiberg'	b'Rebecca H.'	b'Neiberg'	b'Rebecca H.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-1531b86913b10e899464'	b'Evans'	b'E. Whitney'	b'Evans'	b'E. Whitney'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c0d5050edf150ebc4733'	b'Tate'	b'Deborah F.'	b'Tate'	b'Deborah F.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d57af00fe02ee987cd25'	b'Espeland'	b'Mark A.'	b'Espeland'	b'Mark A.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6f5b533acec8bdfab132'	b'Gorin'	b'Amy A.'	b'Gorin'	b'Amy A.'
1.0	0	0	-2	0	0.875	1	1	1	1	0	1	1.0	1	0.875	b'author-c1e176304abff6ae1382'	b'Perdue'	b'Letitia H.'	b'Perdue'	b'Letitia'
1.0	0	0	-2	0	0.8333333333333334	1	1	1	1	0	1	1.0	1	0.8333333333333334	b'author-e435cd2f1c32bff81f3f'	b'Hatley'	b'Karen E.'	b'Hatley'	b'Karen'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f75ffe3118baa2051d8a'	b'Lewis'	b'Cora E.'	b'Lewis'	b'Cora E.'
1.0	0	0	-9	0	0.5263157894736842	1	1	1	1	0	1	1.0	1	0.5263157894736842	b'author-4509768d0a60b6cc1a05'	b'Robichaud'	b'Erica Ferguson'	b'Robichaud'	b'Erica'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-5a37c77ef5015b5ba2d5'	b'Wing'	b'Rena R.'	b'Wing'	b'Rena R.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-51ecef284947bf255cb1'	b'Patetta'	b'Matthew A.'	b'Patetta'	b'Matthew A.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-ce02d0ee5c678250155d'	b'Pedraza'	b'Lilia S.'	b'Pedraza'	b'Lilia S.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8fc5fb91da8f2976468b'	b'Popkin'	b'Barry M.'	b'Popkin'	b'Barry M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-51ecef284947bf255cb1'	b'Patetta'	b'Matthew A.'	b'Patetta'	b'Matthew A.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-ce02d0ee5c678250155d'	b'Pedraza'	b'Lilia S.'	b'Pedraza'	b'Lilia S.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8fc5fb91da8f2976468b'	b'Popkin'	b'Barry M.'	b'Popkin'	b'Barry M.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-08e4782bf1d2397aab75'	b'Sauder'	b'Katherine A.'	b'Sauder'	b'Katherine A.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-7ef20e5ba39c76fbcd16'	b'Bekelman'	b'Traci A.'	b'Bekelman'	b'Traci A.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-85aa90aeafff41fb223b'	b'Harrall'	b'Kylie K.'	b'Harrall'	b'Kylie K.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c5d21919870d6376899a'	b'Glueck'	b'Deborah H.'	b'Glueck'	b'Deborah H.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-bb4d5dd40e9909b0e2ed'	b'Dabelea'	b'Dana'	b'Dabelea'	b'Dana'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-08e4782bf1d2397aab75'	b'Sauder'	b'Katherine A.'	b'Sauder'	b'Katherine A'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-7ef20e5ba39c76fbcd16'	b'Bekelman'	b'Traci A.'	b'Bekelman'	b'Traci A'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-85aa90aeafff41fb223b'	b'Harrall'	b'Kylie K.'	b'Harrall'	b'Kylie K'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c5d21919870d6376899a'	b'Glueck'	b'Deborah H.'	b'Glueck'	b'Deborah H.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-bb4d5dd40e9909b0e2ed'	b'Dabelea'	b'Dana'	b'Dabelea'	b'Dana'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-08e4782bf1d2397aab75'	b'Sauder'	b'Katherine A.'	b'Sauder'	b'Katherine A.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-7ef20e5ba39c76fbcd16'	b'Bekelman'	b'Traci A.'	b'Bekelman'	b'Traci A.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-85aa90aeafff41fb223b'	b'Harrall'	b'Kylie K.'	b'Harrall'	b'Kylie K.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c5d21919870d6376899a'	b'Glueck'	b'Deborah H.'	b'Glueck'	b'Deborah H.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-bb4d5dd40e9909b0e2ed'	b'Dabelea'	b'Dana'	b'Dabelea'	b'Dana'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-08e4782bf1d2397aab75'	b'Sauder'	b'Katherine A.'	b'Sauder'	b'Katherine A.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-7ef20e5ba39c76fbcd16'	b'Bekelman'	b'Traci A.'	b'Bekelman'	b'Traci A.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-85aa90aeafff41fb223b'	b'Harrall'	b'Kylie K.'	b'Harrall'	b'Kylie K.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c5d21919870d6376899a'	b'Glueck'	b'Deborah H.'	b'Glueck'	b'Deborah H.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-bb4d5dd40e9909b0e2ed'	b'Dabelea'	b'Dana'	b'Dabelea'	b'Dana'
0.8	0	0	1	0	0.9565217391304348	1	5	1	1	0	1	1.0	1	0.9565217391304348	b'author-830a4660259794c09a60'	b'Chartrand'	b'Michelle M.G.'	b'Chartrand'	b'Michelle M G'
0.8	1	0	0	0	1.0	1	5	1	1	0	1	1.0	1	0.8333333333333334	b'author-40cdd41c20f61382f507'	b'Mester'	b'Zoltan'	b'Mester'	b'Zolt\xc3\xa1n'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-830a4660259794c09a60'	b'Chartrand'	b'Michelle M.G.'	b'Chartrand'	b'Michelle M.G.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-40cdd41c20f61382f507'	b'Mester'	b'Zoltan'	b'Mester'	b'Zoltan'
1.0	0	0	1	0	0.9565217391304348	1	4	1	1	0	1	1.0	1	0.9565217391304348	b'author-830a4660259794c09a60'	b'Chartrand'	b'Michelle M. G.'	b'Chartrand'	b'Michelle M. G.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-40cdd41c20f61382f507'	b'Mester'	b'Zoltan'	b'Mester'	b'Zoltan'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d458b6c076d2f11057c3'	b'Kang'	b'Kyung Tae'	b'Kang'	b'Kyung Tae'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d458b6c076d2f11057c3'	b'Kang'	b'Kyung Tae'	b'Kang'	b'Kyung Tae'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-830ac36302ae804e1c5b'	b'Kim'	b'Yu Cheol'	b'Kim'	b'Yu Cheol'
1.0	0	0	2	0	0.5	1	0	0	0	-1	0	0.8888888888888888	1	0.5	b'author-9c46c6accf68c80dcbc5'	b'Bhatt'	b'Suraj K.'	b'Bhat'	b'Sudhakara'
0.8	0	0	8	0	0.2	1	5	1	1	0	1	1.0	1	0.2	b'author-597d16286ed10549919a'	b'Bhat'	b'Sudhakara'	b'Bhat'	b'Sudhakara'
0.8	0	0	7	0	0.2222222222222222	1	5	1	1	0	1	1.0	1	0.2222222222222222	b'author-ce335012e984f769d459'	b'Mocciaro'	b'Gabriele'	b'Mocciaro'	b'Gabriele'
0.8	0	0	5	0	0.2857142857142857	1	5	1	1	0	1	1.0	1	0.2857142857142857	b'author-49c67160a3c34dc3f0dd'	b'Ray'	b'S. Saha'	b'Ray'	b'S. Saha'
1.0	0	0	-8	0	0.2	1	1	1	1	0	1	1.0	1	0.2	b'author-597d16286ed10549919a'	b'Bhat'	b'Sudhakara'	b'Bhat'	b'S.'
1.0	0	0	-7	0	0.2222222222222222	1	1	1	1	0	1	1.0	1	0.2222222222222222	b'author-ce335012e984f769d459'	b'Mocciaro'	b'Gabriele'	b'Mocciaro'	b'G.'
1.0	0	0	-5	0	0.2857142857142857	1	1	1	1	0	1	1.0	1	0.2857142857142857	b'author-49c67160a3c34dc3f0dd'	b'Ray'	b'S. Saha'	b'Ray'	b'S.'
1.0	0	0	-8	0	0.2	1	4	1	1	0	1	1.0	1	0.2	b'author-597d16286ed10549919a'	b'Bhat'	b'Sudhakara'	b'Bhat'	b'S.'
1.0	0	0	-7	0	0.2222222222222222	1	4	1	1	0	1	1.0	1	0.2222222222222222	b'author-ce335012e984f769d459'	b'Mocciaro'	b'Gabriele'	b'Mocciaro'	b'G.'
1.0	0	0	-5	0	0.2857142857142857	1	4	1	1	0	1	1.0	1	0.2857142857142857	b'author-49c67160a3c34dc3f0dd'	b'Ray'	b'S. Saha'	b'Ray'	b'S.'
